,Name,Duration,CalcPrio,Verdict,Cycle,DurationGroup,TimeGroup,Month,Quarter,Failure_Percentage,Num_Previous_Execution,Maturity_Level,Rank_score,Original_Index,Rank,GapInRun,InSameCycle,CycleRun,last_run,last_result,times_ran,gap_cats,my_maturity
7968,112487,9.655923227,2,0,272,2,2,10,4,0.228873239,5.648974238,3,2.933074602,19596,2363,-0.009769791371401078,0,0,21.112274192471595,0,284,0,2720.162239
7969,112482,9.619731098,2,0,242,2,2,9,3,0.25,5.545177444,3,2.932885036,17316,2364,0.008298802484116524,0,0,21.11057618008718,0,256,1,1089.159494
7970,112487,9.655923227,2,0,271,2,2,10,4,0.229681979,5.645446898,3,2.932831483,19517,2365,0.009675265303335788,0,0,21.112216204330682,0,283,1,1355.162231
7971,112482,9.619731098,2,0,241,2,2,9,3,0.250980392,5.541263545,3,2.932641012,17238,2366,-1.0820829863890302,0,0,21.110517034279713,1,255,0,2169.159484
7972,112487,9.655923227,2,0,270,2,2,10,4,0.230496454,5.641907071,3,2.932588395,19438,2367,0.0,0,0,21.112157074110183,0,282,1,1350.162223
7973,112487,9.655923227,2,0,269,2,2,9,3,0.231316726,5.638354669,3,2.932345343,19359,2368,0.0,0,0,21.11209850978531,0,281,1,1210.662215
7974,115922,9.582386571,2,1,263,2,0,9,3,0.292237443,5.38907173,3,2.932226368,19012,2369,-0.07048207551531938,1,1,21.111804538267677,0,219,0,4734.159066
7975,112487,9.655923227,2,0,268,2,2,9,3,0.232142857,5.634789603,3,2.932102334,19272,2370,-0.0006946852379251475,0,0,21.11203994203045,0,280,0,2412.162206
7976,115922,9.582386571,2,0,263,2,2,9,3,0.293577982,5.384495063,3,2.932001201,18932,2371,-0.006968668868540943,0,0,21.111749940434407,0,218,0,2367.159052
7977,115920,9.382443229,2,1,232,2,1,8,3,0.241573034,5.18178355,3,2.931978266,15528,2372,-2.493274898113979,1,1,21.11005042555989,1,178,0,3712.106414
7978,112487,9.655923227,2,0,267,2,2,9,3,0.23297491,5.631211782,3,2.931859376,19192,2373,0.0006942029853398387,0,0,21.111981411520837,0,279,1,1201.662198
7979,115922,9.582386571,2,0,262,2,2,9,3,0.294930876,5.379897354,3,2.931776919,18854,2374,-0.0006946852379251475,0,0,21.111691759134626,0,217,0,2358.159039
7980,115921,9.498147437,2,1,238,2,0,9,3,0.294736842,5.247024072,3,2.931625569,16595,2375,-1.5422986090769912,1,4,21.110391276711905,1,190,0,4284.138787
7981,112487,9.655923227,2,0,266,2,2,9,3,0.23381295,5.627621114,3,2.931616474,19109,2376,0.0006942029853398387,0,0,21.111922796229187,0,278,1,1197.162189
7982,115922,9.582386571,2,0,261,2,2,9,3,0.296296296,5.375278408,3,2.931553547,18776,2377,0.0006942029853398387,0,0,21.111633208241543,0,216,1,1174.659025
7983,120272,9.221379219,2,1,220,2,2,8,3,0.333333333,4.709530201,3,2.931540517,14074,2378,0.011049836076694816,0,0,21.10940132587242,1,111,1,880.0902954
7984,112487,9.655923227,2,0,265,2,2,9,3,0.23465704,5.624017506,3,2.931373637,19060,2379,0.024692612590371414,0,0,21.111864177501587,1,277,1,1192.662181
7985,115922,9.582386571,2,0,260,2,2,9,3,0.297674419,5.370638028,3,2.931331112,18698,2380,0.0,0,0,21.111574572535705,0,215,1,1170.159011
7986,112482,9.619731098,2,1,240,2,0,9,3,0.248031496,5.537334267,3,2.931176755,17160,2381,-0.8442931201439315,1,2,21.110497155288993,0,254,0,4320.156982
7987,115922,9.582386571,2,0,259,2,2,9,3,0.299065421,5.365976015,3,2.931109641,18620,2382,0.6934943422923371,0,0,21.111515974086082,0,214,3,582.9089968
7988,112482,9.619731098,2,0,240,2,2,9,3,0.249011858,5.533389489,3,2.930928398,17082,2383,-3.321154677065542,1,1,21.110471939361318,1,253,0,4320.156972
7989,115922,9.582386571,2,0,257,2,2,9,3,0.300469484,5.361292166,3,2.930889161,18508,2384,-0.0013898544003199576,0,0,21.11139872618516,0,213,0,2313.158983
7990,115922,9.582386571,2,0,256,2,2,9,3,0.301886792,5.356586275,3,2.930669702,18430,2385,0.0,0,0,21.11134019883344,0,212,1,1152.158968
7991,115922,9.582386571,2,0,255,2,2,9,3,0.303317536,5.351858133,3,2.930451293,18352,2386,-0.00766821475214529,0,0,21.111281586647866,0,211,0,2295.158954
7992,115922,9.582386571,2,0,254,2,2,9,3,0.304761905,5.347107531,3,2.930233963,18274,2387,0.004158010480613912,0,0,21.111223418797945,0,210,1,1143.158939
7993,115922,9.582386571,2,0,253,2,2,9,3,0.306220096,5.342334252,3,2.930017743,18196,2388,-0.0020855061569921155,0,0,21.111164555513888,0,209,0,2277.158924
7994,112487,9.655923227,2,1,263,2,0,9,3,0.231884058,5.620400866,3,2.930007683,18980,2389,-0.02318333579680858,0,0,21.111804131439406,1,276,0,2367.159677
7995,115920,9.382443229,2,1,232,2,2,8,3,0.237288136,5.176149733,3,2.929861214,15450,2390,-3.80666249977032,0,0,21.110045575793134,1,177,0,1856.103926
7996,115922,9.582386571,2,0,252,2,2,9,3,0.307692308,5.33753808,3,2.929802665,18118,2391,-0.9285179581625204,0,0,21.111106055166015,0,208,0,2268.158909
7997,115921,9.498147437,2,1,238,2,1,9,3,0.291005291,5.241747015,3,2.929730001,16512,2392,-2.697687415716148,1,3,21.110378728603866,1,189,0,4284.136294
7998,115922,9.582386571,2,0,251,2,1,9,3,0.309178744,5.332718793,3,2.92958876,18040,2393,0.4713048653956449,0,0,21.11108289019931,0,207,1,1129.658894
7999,112482,9.619731098,2,1,240,2,2,9,3,0.246031746,5.529429088,3,2.929450107,17046,2394,-1.2226649388475224,0,0,21.110469821031494,1,252,0,2160.154471
8000,115922,9.582386571,2,0,250,2,2,9,3,0.310679612,5.327876169,3,2.929376061,17929,2395,0.007609860424410414,0,0,21.110988962770374,0,206,1,1125.158879
8001,115922,9.582386571,2,0,249,2,2,9,3,0.312195122,5.323009979,3,2.929164603,17851,2396,-0.004872964630220555,0,0,21.110929882091373,0,205,0,2241.158864
8002,115922,9.582386571,2,0,248,2,2,9,3,0.31372549,5.318119994,3,2.928954419,17773,2397,-0.014690715071737293,0,0,21.110871530896198,0,204,0,2232.158848
8003,115922,9.582386571,2,0,247,2,2,9,3,0.315270936,5.313205979,3,2.928745545,17686,2398,0.021299328248930355,0,0,21.110813746420185,0,203,1,1111.658833
8004,112487,9.655923227,2,1,262,2,0,9,3,0.229090909,5.616771098,3,2.928633639,18904,2399,-0.0027816431847180467,0,0,21.111746889051748,0,275,0,2358.157174
8005,115922,9.582386571,2,0,246,2,2,9,3,0.316831683,5.308267697,3,2.928538017,17605,2400,0.0020811658711843107,0,0,21.11075384087667,0,202,1,1107.158817
8006,120272,9.221379219,2,1,219,2,2,8,3,0.327272727,4.700480366,3,2.928394752,13992,2401,0.00484933395086404,0,0,21.10934194740186,1,110,1,876.0878251
8007,112487,9.655923227,2,0,261,2,0,9,3,0.229927007,5.613128106,3,2.928382811,18826,2402,0.0,0,0,21.11168846344921,0,274,1,1174.657165
8008,115922,9.582386571,2,0,245,2,2,9,3,0.31840796,5.303304908,3,2.928331873,17527,2403,-1.2611312193423552,0,0,21.110695072128358,0,201,0,2205.158801
8009,112487,9.655923227,2,0,260,2,0,9,3,0.230769231,5.609471795,3,2.928132017,18748,2404,0.0,0,0,21.11162987167323,0,273,1,1170.157157
8010,115922,9.582386571,2,0,244,2,2,9,3,0.32,5.298317367,3,2.928127149,17449,2405,0.49909036741266244,0,0,21.11067845497443,0,200,1,1098.158785
8011,112482,9.619731098,2,1,239,2,0,9,3,0.243027888,5.525452939,3,2.927962251,16956,2406,-1.9891946605833268,1,3,21.110452548328553,1,251,0,4302.151969
8012,115922,9.582386571,2,0,242,2,0,9,3,0.32160804,5.293304825,3,2.927923886,17348,2407,-0.005571045496382772,0,0,21.11058184193349,0,199,0,2178.158769
8013,112487,9.655923227,2,0,259,2,0,9,3,0.231617647,5.605802066,3,2.927881264,18670,2408,0.0,0,0,21.111571276464055,0,272,1,1165.657148
8014,115921,9.498147437,2,1,238,2,1,9,3,0.287234043,5.236441963,3,2.927818206,16437,2409,-0.7969656768520887,1,2,21.11037477673204,1,188,0,4284.1338
8015,115920,9.382443229,2,1,231,2,0,8,3,0.232954545,5.170483995,3,2.927724597,15365,2410,-0.05422155440124306,1,1,21.11004427165016,1,176,0,3696.101438
8016,115922,9.582386571,2,0,241,2,0,9,3,0.323232323,5.288267031,3,2.927722123,17270,2411,-1.0841342708016248,0,0,21.110523511160597,0,198,0,2169.158752
8017,112487,9.655923227,2,0,258,2,0,9,3,0.232472325,5.602118821,3,2.92763056,18592,2412,0.0,0,0,21.11151267782128,0,271,1,1161.15714
8018,115922,9.582386571,2,0,240,2,0,9,3,0.324873096,5.283203729,3,2.9275219,17192,2413,-0.7741162433345763,1,1,21.11050367303441,1,197,0,4320.158735
8019,112487,9.655923227,2,0,257,2,0,9,3,0.233333333,5.598421959,3,2.927379912,18558,2414,0.0,0,0,21.111454075744504,0,270,1,1156.657131
8020,112487,9.655923227,2,0,256,2,0,9,3,0.234200743,5.59471138,3,2.927129328,18480,2415,0.0,0,0,21.111395470233322,0,269,1,1152.157122
8021,112487,9.655923227,2,0,255,2,0,9,3,0.235074627,5.590986981,3,2.926878816,18402,2416,0.0006942029853398387,0,0,21.111336861287334,0,268,1,1147.657113
8022,112487,9.655923227,2,0,254,2,0,9,3,0.235955056,5.587248658,3,2.926628384,18324,2417,-0.0006946852379251475,0,0,21.1112782082019,0,267,0,2286.157104
8023,112482,9.619731098,2,1,239,2,0,9,3,0.24,5.521460918,3,2.926464722,16874,2418,-2.628007496505597,1,2,21.110444522938174,1,250,0,4302.149468
8024,112487,9.655923227,2,0,253,2,0,9,3,0.236842105,5.583496309,3,2.92637804,18246,2419,-0.0013898544003199576,0,0,21.111219633089323,0,266,0,2277.157095
8025,112487,9.655923227,2,0,252,2,0,9,3,0.237735849,5.579729826,3,2.926127793,18168,2420,0.0006942029853398387,0,0,21.11116109525451,0,265,1,1134.157086
8026,115921,9.498147437,2,1,238,2,2,8,3,0.28342246,5.231108617,3,2.925889947,16356,2421,-2.2551185568147245,1,1,21.110348335455864,1,187,0,3808.131307
8027,112487,9.655923227,2,0,251,2,0,9,3,0.238636364,5.575949103,3,2.925877651,18090,2422,-0.9338043132361213,1,1,21.111102431858647,0,264,0,4518.157077
8028,115922,9.582386571,2,1,240,2,1,9,3,0.321428571,5.278114659,3,2.925741627,17120,2423,-0.8939722083751659,0,0,21.110476624113257,1,196,0,2160.156239
8029,112487,9.655923227,2,0,251,2,1,9,3,0.239543726,5.572154032,3,2.925627624,18012,2424,-0.49931801764677625,0,0,21.111079388945004,0,263,0,2259.157068
8030,115920,9.382443229,2,1,231,2,2,8,3,0.228571429,5.164785974,3,2.925568108,15289,2425,0.0013879253858050892,0,0,21.10998868097456,1,175,1,924.0989512
8031,112487,9.655923227,2,0,250,2,0,9,3,0.240458015,5.568344504,3,2.925377719,17979,2426,-0.004175371745208683,0,0,21.11104380573497,0,262,0,2250.157059
8032,120272,9.221379219,2,1,218,2,2,8,3,0.321100917,4.691347882,3,2.925202943,13907,2427,-0.03966525650803834,0,0,21.109282932475164,0,109,0,1744.085356
8033,112487,9.655923227,2,0,249,2,0,9,3,0.24137931,5.564520407,3,2.925127947,17901,2428,0.00484933395086404,0,0,21.110985420471035,0,261,1,1120.657049
8034,112482,9.619731098,2,1,239,2,0,9,3,0.236947791,5.517452896,3,2.924957414,16798,2429,-3.1292636661785136,1,1,21.110440286157885,1,249,0,4302.146968
8035,112487,9.655923227,2,0,248,2,0,9,3,0.242307692,5.560681631,3,2.924878317,17823,2430,-0.004175371745208683,0,0,21.11092650245698,0,260,0,2232.15704
8036,120272,9.221379219,2,0,217,2,2,8,3,0.324074074,4.682131227,3,2.92483429,13833,2431,0.0,0,0,21.109226483702514,0,108,1,868.0853258
8037,112487,9.655923227,2,0,247,2,0,9,3,0.243243243,5.556828062,3,2.924628838,17745,2432,-0.004175371745208683,1,1,21.110868110343663,0,259,0,4446.15703
8038,120272,9.221379219,2,0,216,2,2,8,3,0.327102804,4.672828834,3,2.924470861,13755,2433,0.0,0,0,21.10916774749281,0,107,1,864.0852952
8039,112487,9.655923227,2,0,247,2,2,9,3,0.244186047,5.552959585,3,2.92437952,17659,2434,0.00692044240319441,0,0,21.110809714820505,0,258,1,1111.657021
8040,112487,9.655923227,2,0,245,2,0,9,3,0.245136187,5.549076085,3,2.924130374,17578,2435,0.0020811658711843107,0,0,21.11075066427587,0,257,1,1102.657011
8041,120272,9.221379219,2,0,215,2,2,8,3,0.330188679,4.663439094,3,2.924112919,13677,2436,-0.0006946852379251475,0,0,21.10910900783296,0,106,0,1720.085264
8042,115922,9.582386571,2,1,239,2,0,9,3,0.317948718,5.272999559,3,2.923946759,16987,2437,-2.154404582069459,1,4,21.110452629804268,1,195,0,4302.153742
8043,115921,9.498147437,2,1,238,2,2,8,3,0.279569892,5.225746674,3,2.923944979,16272,2438,-2.2161525851835218,0,0,21.110342183379174,1,186,0,1904.128814
8044,112487,9.655923227,2,0,244,2,0,9,3,0.24609375,5.545177444,3,2.923881409,17500,2439,-1.263585206734331,1,1,21.110691895340867,0,256,0,4392.157002
8045,120272,9.221379219,2,0,214,2,2,8,3,0.333333333,4.65396035,3,2.923760738,13599,2440,1.0990751445338047,0,0,21.109050305517588,0,105,3,428.0852321
8046,112487,9.655923227,2,0,244,2,2,9,3,0.247058824,5.541263545,3,2.923632636,17422,2441,0.5062317548897105,0,0,21.11067531886293,0,255,1,1098.156992
8047,112482,9.619731098,2,1,239,2,0,9,3,0.233870968,5.513428746,3,2.923440218,16729,2442,-0.40650731802028905,0,0,21.110437719638018,0,248,0,2151.144467
8048,120272,9.221379219,2,0,211,2,1,8,3,0.336538462,4.644390899,3,2.923414604,13491,2443,1.0976859337338363,0,0,21.108873973881796,0,104,3,422.0851996
8049,115920,9.382443229,2,1,230,2,2,8,3,0.224137931,5.159055299,3,2.92339143,15214,2444,0.016529302279079384,0,0,21.109929907999387,1,174,1,920.0964644
8050,112487,9.655923227,2,0,242,2,1,9,3,0.248031496,5.537334267,3,2.923384065,17321,2445,0.027398974404330582,0,0,21.110578013062515,0,254,1,1089.156982
8051,112482,9.619731098,2,0,238,2,0,9,3,0.234817814,5.509388337,3,2.923168083,16640,2446,-1.851863396129619,1,4,21.110398650688957,0,247,0,4284.144458
8052,112487,9.655923227,2,0,241,2,2,9,3,0.249011858,5.533389489,3,2.923135708,17243,2447,-1.1390003492263263,0,0,21.110517726778415,0,253,0,2169.156972
8053,120272,9.221379219,2,0,209,2,2,8,3,0.339805825,4.634728988,3,2.92307482,13413,2448,0.0034662077550330233,0,0,21.108697856004127,0,103,1,836.0851665
8054,112482,9.619731098,2,0,238,2,0,9,3,0.235772358,5.505331536,3,2.92289604,16562,2449,-1.692668565376277,1,3,21.110389443394254,1,246,0,4284.144448
8055,112487,9.655923227,2,0,240,2,0,9,3,0.25,5.529429088,3,2.922887576,17165,2450,-0.8000520970799649,1,2,21.110498947673218,0,252,0,4320.156962
8056,120272,9.221379219,2,0,208,2,2,8,3,0.343137255,4.624972813,3,2.922741698,13335,2451,-1.6411866107486806,0,0,21.108638884676683,0,102,0,1664.085133
8057,112487,9.655923227,2,0,240,2,2,9,3,0.250996016,5.525452939,3,2.92263968,17087,2452,-3.067705768402961,1,1,21.110472591154206,1,251,0,4320.156952
8058,120272,9.221379219,2,0,207,2,2,8,3,0.346534653,4.615120517,3,2.92241557,13257,2453,0.589328685377201,0,0,21.108627498116704,0,101,1,828.0850984
8059,115922,9.582386571,2,1,239,2,0,9,3,0.31443299,5.267858159,3,2.922137087,16900,2454,-2.3745585878430155,1,3,21.110445826559268,1,194,0,4302.151246
8060,120272,9.221379219,2,0,205,2,1,7,3,0.35,4.605170186,3,2.922096781,13149,2455,0.0020811658711843107,0,0,21.1085215438371,1,100,1,717.5850633
8061,115921,9.498147437,2,1,237,2,0,8,3,0.275675676,5.220355825,3,2.921983053,16222,2456,-2.5628681955820363,1,2,21.110335786808974,1,185,0,3792.126322
8062,112482,9.619731098,2,1,238,2,1,9,3,0.232653061,5.501258211,3,2.921358792,16482,2457,-2.697687415716148,1,2,21.11037864712213,1,245,0,4284.141948
8063,115920,9.382443229,2,1,229,2,2,8,3,0.219653179,5.153291594,3,2.921194238,15139,2458,-0.013282264022558644,0,0,21.10987023481521,1,173,0,1832.093978
8064,112487,9.655923227,2,1,240,2,2,9,3,0.248,5.521460918,3,2.921152032,17057,2459,-1.2203092232691588,0,0,21.11046986176865,1,250,0,2160.154451
8065,115922,9.582386571,2,1,239,2,0,9,3,0.310880829,5.262690189,3,2.920312401,16828,2460,-3.1292636661785136,1,2,21.1104403676346,1,193,0,4302.148751
8066,115921,9.498147437,2,1,237,2,0,8,3,0.27173913,5.214935758,3,2.920003915,16134,2461,-1.7834606637687318,1,1,21.110331264368412,1,184,0,3792.12383
8067,112482,9.619731098,2,1,238,2,1,9,3,0.229508197,5.497168225,3,2.919811286,16408,2462,-0.7969656768520887,1,1,21.110374695249984,1,244,0,4284.139448
8068,112487,9.655923227,2,1,239,2,0,9,3,0.24497992,5.517452896,3,2.919654685,16948,2463,-2.154404582069459,1,4,21.110452548328553,1,249,0,4302.15195
8069,115920,9.382443229,2,1,228,2,2,8,3,0.215116279,5.147494477,3,2.918976202,15081,2464,0.011736414064417383,0,0,21.10981231092128,1,172,1,912.0914925
8070,120272,9.221379219,2,1,204,2,1,7,3,0.343434343,4.59511985,3,2.918654381,13071,2465,0.0,0,0,21.108462643749082,0,99,1,714.0825981
8071,115922,9.582386571,2,1,239,2,0,9,3,0.307291667,5.257495372,3,2.918472487,16757,2466,-0.531879032963823,1,1,21.11043780111494,1,192,0,4302.146255
8072,120272,9.221379219,2,0,203,2,2,7,3,0.346938776,4.584967479,3,2.918319423,12993,2467,0.0,0,0,21.10840386265586,0,98,1,710.5825626
8073,112482,9.619731098,2,1,238,2,2,8,3,0.226337449,5.493061443,3,2.918253405,16323,2468,-1.7233223089199625,0,0,21.11034825397165,0,243,0,1904.136948
8074,112487,9.655923227,2,1,239,2,0,9,3,0.241935484,5.513428746,3,2.918147528,16881,2469,-2.3745585878430155,1,3,21.110445745083,1,248,0,4302.149449
8075,115921,9.498147437,2,1,237,2,1,8,3,0.267759563,5.209486153,3,2.918007304,16067,2470,0.5199505312787468,0,0,21.110321404562225,1,183,1,948.1213391
8076,120272,9.221379219,2,0,202,2,2,7,3,0.350515464,4.574710979,3,2.917992286,12915,2471,0.006230549750636163,0,0,21.108345078107213,1,97,1,707.0825264
8077,112482,9.619731098,2,0,237,2,0,8,3,0.227272727,5.488937726,3,2.917966021,16242,2472,-3.3405727504339557,1,3,21.11033778319515,1,242,0,3792.136939
8078,115920,9.382443229,2,1,226,2,0,8,3,0.210526316,5.141663557,3,2.916736985,15001,2473,0.0013879253858050892,0,0,21.10975291608373,1,171,1,904.0890073
8079,112487,9.655923227,2,1,239,2,0,9,3,0.238866397,5.509388337,3,2.916630454,16791,2474,-3.1292636661785136,1,2,21.110440286157885,1,247,0,4302.146948
8080,115922,9.582386571,2,1,239,2,2,9,3,0.303664921,5.252273428,3,2.916617124,16672,2475,-1.5820389360838238,0,0,21.110403335784248,1,191,0,2151.14376
8081,112482,9.619731098,2,1,237,2,0,8,3,0.22406639,5.484796933,3,2.916392345,16194,2476,-2.5628681955820363,1,2,21.11033570532374,1,241,0,3792.13444
8082,115921,9.498147437,2,1,235,2,0,8,3,0.263736264,5.204006687,3,2.915992956,15943,2477,-0.022472855624785883,0,0,21.110222719658683,1,182,0,1880.118848
8083,112487,9.655923227,2,1,239,2,0,9,3,0.235772358,5.505331536,3,2.91510335,16725,2478,-0.42439311748412906,1,1,21.110437719638018,0,246,0,4302.144448
8084,112487,9.655923227,2,0,239,2,2,9,3,0.236734694,5.501258211,3,2.914831409,16645,2479,-1.9740810252220098,0,0,21.110399343269645,1,245,0,2151.144438
8085,112482,9.619731098,2,1,237,2,0,8,3,0.220833333,5.480638923,3,2.914807976,16116,2480,-1.491654876777717,1,1,21.11033118288281,0,240,0,3792.131941
8086,115922,9.582386571,2,1,238,2,0,9,3,0.3,5.247024072,3,2.914746088,16586,2481,-1.5422986090769912,1,4,21.110391276711905,1,190,0,4284.141266
8087,112482,9.619731098,2,0,237,2,1,8,3,0.221757322,5.476463552,3,2.914509861,16034,2482,0.49740260316357965,0,0,21.110317982127434,0,239,1,948.1319316
8088,115920,9.382443229,2,1,225,2,0,8,3,0.205882353,5.135798437,3,2.91447624,14922,2483,0.0006942029853398387,0,0,21.109694129249906,1,170,1,900.0865227
8089,120272,9.221379219,2,1,201,2,2,7,3,0.34375,4.564348191,3,2.914444202,12837,2484,0.00484933395086404,0,0,21.108285922666845,1,96,1,703.5800633
8090,112482,9.619731098,2,0,235,2,2,8,3,0.222689076,5.472270674,3,2.914211701,15912,2485,-0.030316033198553347,0,0,21.11022149724126,1,238,0,1880.131922
8091,115312,9.691840166,2,0,314,2,2,11,4,0.200716846,5.631211782,3,2.914183476,22916,2486,0.006230549750636163,0,0,21.11467773971108,0,279,1,1727.13974
8092,115921,9.498147437,2,1,234,2,2,8,3,0.259668508,5.198497031,3,2.9139606,15865,2487,-1.6094379124341003,1,1,21.110165345923466,1,181,0,3744.116358
8093,115312,9.691840166,2,0,313,2,2,11,4,0.201438849,5.627621114,3,2.913904604,22833,2488,0.0,0,0,21.11461895770943,0,278,1,1721.639732
8094,115312,9.691840166,2,0,312,2,2,11,4,0.202166065,5.624017506,3,2.913625536,22751,2489,0.0020811658711843107,0,0,21.11456053738998,0,277,1,1716.139725
8095,115312,9.691840166,2,0,311,2,2,11,4,0.202898551,5.620400866,3,2.913346276,22666,2490,0.0,0,0,21.11450199193773,0,276,1,1710.639717
8096,112487,9.655923227,2,1,238,2,0,9,3,0.233606557,5.497168225,3,2.913289088,16567,2491,-1.5422986090769912,1,3,21.11039119523119,1,244,0,4284.141938
8097,115312,9.691840166,2,0,310,2,2,11,4,0.203636364,5.616771098,3,2.913066831,22577,2492,0.0006942029853398387,0,0,21.114443564784505,0,275,1,1705.13971
8098,115922,9.582386571,2,1,238,2,1,9,3,0.296296296,5.241747015,3,2.912859152,16508,2493,-2.697687415716148,1,3,21.110378728603866,1,189,0,4284.138772
8099,115312,9.691840166,2,0,309,2,2,11,4,0.204379562,5.613128106,3,2.912787204,22485,2494,0.0013879253858050892,0,0,21.114385093639378,0,274,1,1699.639702
8100,112482,9.619731098,2,1,234,2,2,8,3,0.219409283,5.468060141,3,2.912605491,15831,2495,-1.4288539769299908,1,1,21.11016457168152,1,237,0,3744.129424
8101,115312,9.691840166,2,0,308,2,2,11,4,0.205128205,5.609471795,3,2.912507399,22392,2496,-0.0006946852379251475,0,0,21.114326578494836,0,273,0,3388.139695
8102,115312,9.691840166,2,0,307,2,2,11,4,0.205882353,5.605802066,3,2.912227423,22297,2497,-0.0020855061569921155,0,0,21.11426818167422,0,272,0,3377.139687
8103,115920,9.382443229,2,1,224,2,0,8,3,0.201183432,5.129898715,3,2.912193613,14848,2498,-1.1499055820030286,1,1,21.109635379731156,1,169,0,3584.084039
8104,115312,9.691840166,2,0,306,2,2,11,4,0.206642066,5.602118821,3,2.91194728,22217,2499,0.002773927104331891,0,0,21.11420986261338,0,271,1,1683.13968
8105,115921,9.498147437,2,1,234,2,2,8,3,0.255555556,5.192956851,3,2.91190996,15785,2500,0.48465274939353287,0,0,21.11015360998119,1,180,1,936.1138678
8106,112487,9.655923227,2,1,238,2,1,9,3,0.230452675,5.493061443,3,2.911736435,16486,2501,-2.697687415716148,1,2,21.11037864712213,1,243,0,4284.139438
8107,115312,9.691840166,2,0,305,2,2,11,4,0.207407407,5.598421959,3,2.911666975,22135,2502,0.0,0,0,21.114151256039055,0,270,1,1677.639672
8108,115312,9.691840166,2,0,304,2,2,11,4,0.208178439,5.59471138,3,2.911386514,22055,2503,0.0006942029853398387,0,0,21.114092808389135,0,269,1,1672.139664
8109,115312,9.691840166,2,0,303,2,2,11,4,0.208955224,5.590986981,3,2.911105901,21972,2504,0.0,0,0,21.114034316730685,0,268,1,1666.639656
8110,112482,9.619731098,2,1,234,2,2,8,3,0.216101695,5.463831805,3,2.910988172,15753,2505,0.4599708298546311,0,0,21.110150512973455,1,236,1,936.1269256
8111,115922,9.582386571,2,1,238,2,1,9,3,0.292553191,5.236441963,3,2.910956082,16431,2506,-0.7969656768520887,1,2,21.11037477673204,1,188,0,4284.136278
8112,120272,9.221379219,2,1,200,2,2,7,3,0.336842105,4.553876892,3,2.910836773,12765,2507,1.0946693401198198,0,0,21.108226845384166,0,95,3,350.0776016
8113,115312,9.691840166,2,0,302,2,2,11,4,0.209737828,5.587248658,3,2.910825143,21890,2508,0.692104971148342,0,0,21.11397586224534,0,267,1,1661.139648
8114,115312,9.691840166,2,0,299,2,0,10,4,0.210526316,5.583496309,3,2.910544246,21775,2509,0.0,0,0,21.11385906482084,0,266,1,1495.13964
8115,120272,9.221379219,2,0,197,2,1,7,3,0.340425532,4.543294782,3,2.91046614,12649,2510,0.0,0,0,21.108051144354267,0,94,1,689.5775653
8116,115312,9.691840166,2,0,298,2,0,10,4,0.211320755,5.579729826,3,2.910263214,21696,2511,0.002773927104331891,0,0,21.113798163985408,0,265,1,1490.139632
8117,112487,9.655923227,2,1,238,2,1,9,3,0.227272727,5.488937726,3,2.910173331,16396,2512,-0.7969656768520887,1,1,21.110374695249984,1,242,0,4284.136939
8118,120272,9.221379219,2,0,196,2,2,7,3,0.344086022,4.532599493,3,2.910103551,12571,2513,0.0,0,0,21.10799233906697,0,93,1,686.0775282
8119,115312,9.691840166,2,0,297,2,0,10,4,0.212121212,5.575949103,3,2.909982055,21616,2514,-0.7726113509517861,1,1,21.11373953327716,0,264,0,5940.139624
8120,115921,9.498147437,2,1,232,2,0,8,3,0.251396648,5.187385806,3,2.909840752,15705,2515,-2.420368127400429,1,3,21.11005833185191,1,179,0,3712.111378
8121,120272,9.221379219,2,0,195,2,2,7,3,0.347826087,4.521788577,3,2.909749443,12493,2516,0.0,0,0,21.107933530321407,0,92,1,682.5774904
8122,115312,9.691840166,2,0,297,2,2,10,4,0.212927757,5.572154032,3,2.909700774,21532,2517,-0.6195353640425056,0,0,21.113712531136983,0,263,0,2970.139616
8123,115312,9.691840166,2,0,296,2,0,10,4,0.213740458,5.568344504,3,2.909419377,21452,2518,0.0006942029853398387,0,0,21.113681061557354,0,262,1,1480.139608
8124,120272,9.221379219,2,0,194,2,2,7,3,0.351648352,4.510859507,3,2.909404275,12415,2519,-0.0020855061569921155,0,0,21.10787471811717,0,91,0,1358.077452
8125,112482,9.619731098,2,1,232,2,0,8,3,0.212765957,5.459585514,3,2.909359612,15675,2520,-2.420368127400429,1,4,21.110057557527103,1,235,0,3712.124428
8126,115312,9.691840166,2,0,295,2,1,10,4,0.214559387,5.564520407,3,2.909137872,21371,2521,-1.0051978446358947,0,0,21.113622545809488,0,261,0,2950.139599
8127,120272,9.221379219,2,0,193,2,2,7,3,0.355555556,4.49980967,3,2.909068531,12337,2522,1.0995377862630582,0,0,21.107816024990086,0,90,3,337.8274121
8128,115922,9.582386571,2,1,238,2,2,8,3,0.288770053,5.231108617,3,2.909036641,16348,2523,-2.2617630952737904,1,1,21.110348335455864,1,187,0,3808.133785
8129,115312,9.691840166,2,0,294,2,0,10,4,0.215384615,5.560681631,3,2.908856264,21292,2524,0.9648163109487996,0,0,21.113601144677364,0,260,3,735.139591
8130,120272,9.221379219,2,0,190,2,1,7,3,0.359550562,4.48863637,3,2.908742721,12230,2525,-0.0006946852379251475,0,0,21.10763939385275,0,89,0,1330.077372
